企業名,ティッカーシンボル,平均成長率,成長率20%超,最新営業利益率,営業利益率10%超,上場日,上場5年以内
オールアバウト,2454,-0.021501164868472238,False,0.00037800034448569314,False,2005-09-13,False
アウンコンサルティング,2459,0.6772872364024168,True,-0.15836881071031758,False,2005-11-09,False
ファンコミュニケーションズ,2461,0.8657308994167351,True,0.2795921024364913,True,2005-11-30,False
ライク,2462,-0.052321959253435225,False,0.059661831454390545,False,2005-12-08,False
Ａｏｂａ‐ＢＢＴ,2464,-0.08209904885822224,False,0.04536625124272365,False,2005-12-13,False
フュートレック,2468,0.2004150877229545,True,-0.1523696043922731,False,2005-12-29,False
ヒビノ,2469,0.02299481059913096,False,0.02933023485961359,False,2006-02-02,False
エスプール,2471,4.0514872920830935,True,-0.02712316585148955,False,2006-02-10,False
ＷＤＢホールディングス,2475,-0.03232964204832378,False,0.11570936922022873,True,2008-03-18,False
手間いらず,2477,-0.028894808217941808,False,0.7360766709459359,True,2006-03-16,False
ジェイテック,2479,-0.01245640571588221,False,0.056318119842779,False,2006-04-04,False
システム・ロケーション,2480,-0.14057650387958806,False,0.33120292439898,True,2006-04-21,False
タウンニュース社,2481,-0.08644072737432947,False,0.15425025287437255,True,2006-04-20,False
翻訳センター,2483,0.022808298210222788,False,0.08482588680205581,False,2006-04-28,False
出前館,2484,-0.37051615218946304,False,-0.23844717597634976,False,2006-06-05,False
ティア,2485,-0.05346009913511222,False,0.08067955644014785,False,2013-06-21,False
ＣＤＧ,2487,0.0955975040560529,False,0.034555021851322504,False,2006-06-20,False
ＪＴＰ,2488,-0.05341572285427243,False,0.06295695195569476,False,2006-06-22,False
アドウェイズ,2489,0.8023248381873528,True,0.06814076672901487,False,2006-06-20,False
バリューコマース,2491,0.007929271023523699,False,0.17791536263437202,True,2006-07-31,False
インフォマート,2492,-0.13010788138274498,False,0.06213725536122536,False,2006-08-08,False
イーサポートリンク,2493,0.0740412573382192,False,0.018000564907499135,False,2006-08-10,False
ユナイテッド,2497,0.1775038340487283,False,0.44319767751132444,True,2006-08-30,False
オリエンタルコンサルタンツホールディングス,2498,-0.0688838268885067,False,0.04969137632895053,False,2000-09-01,False
日本和装ホールディングス,2499,0.0570100953242331,False,0.08799283905482232,False,2010-02-23,False
サッポロホールディングス,2501,-0.0564504520795566,False,0.02279072637245677,False,2000-01-04,False
アサヒグループホールディングス,2502,-0.0986173007078538,False,0.08847668783727224,False,2000-01-04,False
キリンホールディングス,2503,-0.045645217095273506,False,0.07041533588237968,False,2000-01-04,False
宝ホールディングス,2531,-0.06889456613220717,False,0.10820868920479661,True,2000-01-04,False
オエノンホールディングス,2533,-0.029139631381244462,False,0.042214557312206434,False,2001-01-01,False
養命酒製造,2540,-0.005233306042834562,False,0.10118420416192561,True,2001-01-01,False
北海道コカ・コーラボトリング,2573,-0.02920165505643439,False,0.030618580475776553,False,2001-01-01,False
コカ・コーラ　ボトラーズジャパンホールディングス,2579,-0.029786536501036204,False,0.003969693097131989,False,2001-01-01,False
ライフドリンク　カンパニー,2585,-0.1361183369845741,False,0.10300826446280992,True,2021-12-21,True
フルッタフルッタ,2586,0.07059641289139651,False,-0.3876491672723433,False,2014-12-17,False
サントリー食品インターナショナル,2587,-0.09515105800680534,False,0.08905700869875519,False,2013-07-05,False
プレミアムウォーターホールディングス,2588,-0.1583163030914425,False,0.09607261028209722,False,2013-03-18,False
ダイドーグループホールディングス,2590,-0.08699611495533628,False,0.017490743778413084,False,2001-08-09,False
伊藤園,2593,0.04168424124185536,False,0.0453791518599684,False,2001-01-01,False
キーコーヒー,2594,0.005217992041783119,False,0.00396537015387532,False,2001-01-01,False
ユニカフェ,2597,0.0824691483132521,False,0.03118588361986127,False,2001-01-04,False
ジャパンフーズ,2599,0.16947984865893237,False,0.014323954511090621,False,2003-02-25,False
日清オイリオグループ,2602,-0.15130640175478097,False,0.029081958082164707,False,2001-01-01,False
不二製油グループ本社,2607,-0.08131446239627031,False,0.01962828079869396,False,2001-01-01,False
かどや製油,2612,0.002286416284905816,False,0.07833184921341645,False,2010-02-22,False
Ｊ－オイルミルズ,2613,-0.10903482303928717,False,0.0028224722552897354,False,2001-01-01,False
ローソン,2651,-0.084868751076013,False,0.054439040969226846,False,2000-07-26,False
まんだらけ,2652,-0.10979692812805224,False,0.1459673322246196,True,2005-09-29,False
イオン九州,2653,-0.21475131070471432,False,0.017212801750384445,False,2000-08-07,False
アスモ,2654,0.0027923679393444902,False,0.016898320977343877,False,2000-08-08,False
ベクターホールディングス,2656,0.6510037550760207,True,-1.4394590598137826,False,2002-03-19,False
サンエー,2659,-0.022617031262214815,False,0.05243044009722697,False,2005-02-04,False
カワチ薬品,2664,-0.013462435928477956,False,0.02345753908702917,False,2002-12-04,False
オートウェーブ,2666,-0.014592176398395051,False,0.03704118817608087,False,2000-09-22,False
イメージ　ワン,2667,-0.11326334521755839,False,-0.23024323745690803,False,2002-03-19,False
タビオ,2668,0.03459384500913535,False,0.03323995374542861,False,2000-10-06,False
カネ美食品,2669,0.017365311787037745,False,0.03313903695670995,False,2000-10-18,False
エービーシー・マート,2670,-0.0065309576883611315,False,0.14585782395708727,True,2002-11-22,False
夢みつけ隊,2673,0.36221798552479995,True,-0.13620892264279386,False,2000-10-25,False
ハードオフコーポレーション,2674,-0.10534504409584111,False,0.08550570270999099,False,2004-02-10,False
高千穂交易,2676,-0.03945877312870727,False,0.058904728230346697,False,2004-03-18,False
アスクル,2678,-0.0357234350345745,False,0.032727948369534805,False,2004-04-27,False
ゲオホールディングス,2681,-0.06761421008149526,False,0.02815001325205407,False,2004-01-13,False
魚喜,2683,0.06125169177944153,False,0.0006532467250594468,False,2002-04-15,False
アダストリア,2685,-0.015785840832753067,False,0.047494970150730564,False,2002-12-12,False
ジーフット,2686,0.11844251051541903,False,-0.07304969936829286,False,2015-11-10,False
シー・ヴイ・エス・ベイエリア,2687,0.16027203845733964,False,0.011771270667182565,False,2002-10-02,False
オルバヘルスケアホールディングス,2689,-0.006739282021522112,False,0.019472549945398245,False,2001-01-04,False
伊藤忠食品,2692,0.010563978877344726,False,0.011675814561873107,False,2001-03-13,False
ＹＫＴ,2693,0.05838253504709164,False,0.03001760001713894,False,2001-03-13,False
焼肉坂井ホールディングス,2694,0.09667372671288481,False,-0.010808692271244582,False,2001-04-27,False
くら寿司,2695,-0.13585642580623716,False,0.011622241668834701,False,2005-09-29,False
キャンドゥ,2698,-0.011015200537970301,False,0.0053041402137934774,False,2003-12-03,False
木徳神糧,2700,-0.020179570930144514,False,0.017955017324661517,False,2001-07-18,False
日本マクドナルドホールディングス,2702,-0.0894587831857964,False,0.10701355274628327,True,2001-07-26,False
大戸屋ホールディングス,2705,0.056574537402814484,False,0.01140652520338841,False,2001-08-31,False
久世,2708,0.113342045048665,False,0.015019482819695359,False,2001-09-12,False
エレマテック,2715,-0.09677434512834208,False,0.05028485156856039,False,2003-12-11,False
ジェイホールディングス,2721,3.261926506715828,True,-1.7978894652119477,False,2001-11-28,False
ＩＫホールディングス,2722,0.10416340179065782,False,-0.015859789354249428,False,2001-12-04,False
パルグループホールディングス,2726,-0.05253376792297223,False,0.09622937464281806,False,2004-02-13,False
エディオン,2730,0.0072381507746856295,False,0.02662562588122967,False,2002-03-28,False
あらた,2733,-0.03697876340147377,False,0.014369672498878421,False,2010-02-22,False
サーラコーポレーション,2734,-0.04348133007431768,False,0.02513436806728938,False,2002-04-30,False
ワッツ,2735,-0.035318624223095174,False,0.010483930742016392,False,2002-05-24,False
フェスタリアホールディングス,2736,-0.008804601753818031,False,0.022319468114723878,False,2002-06-06,False
トーメンデバイス,2737,-0.1257900911502556,False,0.02928492580593409,False,2004-03-25,False
ハローズ,2742,-0.08178757143482736,False,0.05203152102742008,False,2002-09-03,False
ピクセルカンパニーズ,2743,0.6756822578960316,True,-0.7827613706101847,False,2002-09-06,False
北雄ラッキー,2747,0.02664142779132687,False,0.009905493605644067,False,2002-10-04,False
ＪＰホールディングス,2749,-0.03683629192563479,False,0.10328038683271631,True,2010-02-22,False
石光商事,2750,-0.13274716795039862,False,0.022339695563565538,False,2002-11-12,False
テンポスホールディングス,2751,-0.02025219607307512,False,0.07099475770361846,False,2002-12-10,False
フジオフードグループ本社,2752,-0.031964383685593324,False,0.01330824035488641,False,2002-12-18,False
あみやき亭,2753,0.07406116540626999,False,0.014787301142336534,False,2002-12-18,False
東葛ホールディングス,2754,0.00038229156746627524,False,0.05612792255646901,False,2002-12-19,False
東京エレクトロン　デバイス,2760,-0.17003141669343655,False,0.05919284376950281,False,2003-03-07,False
ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,2762,0.5756349779993613,True,-0.10521140609636184,False,2004-09-15,False
エフティグループ,2763,0.04514754185787221,False,0.143422281193179,True,2003-03-12,False
ひらまつ,2764,0.0008133257796501351,False,-0.04987220955306309,False,2003-03-13,False
円谷フィールズホールディングス,2767,-0.02153617569586208,False,0.09352401280683031,False,2003-03-19,False
双日,2768,-0.09832926603728158,False,0.04739622209345042,False,2000-01-04,False
ヴィレッジヴァンガードコーポレーション,2769,0.050057651602065954,False,0.005141998259631358,False,2003-04-10,False
新都ホールディングス,2776,-0.3418398644538778,False,-0.04700466482522835,False,2003-07-17,False
パレモ・ホールディングス,2778,0.04688845567579092,False,0.02273498287833215,False,2003-08-29,False
コメ兵ホールディングス,2780,-0.10901887380789684,False,0.06002487922178541,False,2004-12-21,False
セリア,2782,-0.050468942633481194,False,0.07276828389660904,False,2003-09-18,False
アルフレッサ　ホールディングス,2784,0.0007954036518510824,False,0.011182206390118354,False,2005-09-29,False
アップルインターナショナル,2788,-0.13699715546764127,False,0.049925769740280325,False,2003-12-01,False
カルラ,2789,0.1133426598863611,False,-0.0011442727106600599,False,2003-12-11,False
ナフコ,2790,0.027691733947907544,False,0.04549402394370367,False,2003-12-15,False
大黒天物産,2791,-0.04304259578216144,False,0.018584644344728226,False,2006-05-24,False
ハニーズホールディングス,2792,-0.08057887733430717,False,0.13975262990752146,True,2005-04-27,False
日本プリメックス,2795,0.038162257182146754,False,0.08465242616144837,False,2004-02-13,False
ファーマライズホールディングス,2796,-0.006322470846261845,False,0.027657120891793195,False,2007-02-21,False
ワイズテーブルコーポレーション,2798,0.16903953652491058,False,-0.038733144260662225,False,2004-03-01,False
